1,250,60,500,0.04
1,250,60,750,0.053333333
1,250,60,1000,0.07
1,250,70,500,0.12
1,250,70,750,0.133333333
1,250,70,1000,0.14
1,250,80,500,0.12
1,250,80,750,0.146666667
1,250,80,1000,0.16
1,500,60,500,0.18
1,500,60,750,0.16
1,500,60,1000,0.19
1,500,70,500,0.2
1,500,70,750,0.226666667
1,500,70,1000,0.25
1,500,80,500,0.26
1,500,80,750,0.28
1,500,80,1000,0.3
1,1000,60,500,0.28
1,1000,60,750,0.293333333
1,1000,60,1000,0.32
1,1000,70,500,0.3
1,1000,70,750,0.32
1,1000,70,1000,0.35
1,1000,80,500,0.38
1,1000,80,750,0.413333333
1,1000,80,1000,0.48
2,250,60,500,0.14
2,250,60,750,0.186666667
2,250,60,1000,0.22
2,250,70,500,0.22
2,250,70,750,0.24
2,250,70,1000,0.25
2,250,80,500,0.26
2,250,80,750,0.28
2,250,80,1000,0.3
2,500,60,500,0.3
2,500,60,750,0.346666667
2,500,60,1000,0.36
2,500,70,500,0.36
2,500,70,750,0.373333333
2,500,70,1000,0.39
2,500,80,500,0.38
2,500,80,750,0.4
2,500,80,1000,0.43
2,1000,60,500,0.4
2,1000,60,750,0.426666667
2,1000,60,1000,0.45
2,1000,70,500,0.44
2,1000,70,750,0.466666667
2,1000,70,1000,0.48
2,1000,80,500,0.44
2,1000,80,750,0.466666667
2,1000,80,1000,0.5
3,250,60,500,0.2
3,250,60,750,0.24
3,250,60,1000,0.27
3,250,70,500,0.24
3,250,70,750,0.28
3,250,70,1000,0.3
3,250,80,500,0.26
3,250,80,750,0.28
3,250,80,1000,0.31
3,500,60,500,0.32
3,500,60,750,0.36
3,500,60,1000,0.39
3,500,70,500,0.34
3,500,70,750,0.373333333
3,500,70,1000,0.4
3,500,80,500,0.4
3,500,80,750,0.413333333
3,500,80,1000,0.45
3,1000,60,500,0.42
3,1000,60,750,0.44
3,1000,60,1000,0.47
3,1000,70,500,0.52
3,1000,70,750,0.56
3,1000,70,1000,0.6
3,1000,80,500,0.62
3,1000,80,750,0.68
3,1000,80,1000,0.71
