1,250,60,500,0.4
1,250,60,750,0.533333333
1,250,60,1000,0.7
1,250,70,500,1.2
1,250,70,750,1.333333333
1,250,70,1000,1.4
1,250,80,500,1.2
1,250,80,750,1.466666667
1,250,80,1000,1.6
1,500,60,500,1.8
1,500,60,750,1.6
1,500,60,1000,1.9
1,500,70,500,2
1,500,70,750,2.266666667
1,500,70,1000,2.5
1,500,80,500,2.6
1,500,80,750,2.8
1,500,80,1000,3
1,1000,60,500,2.8
1,1000,60,750,2.933333333
1,1000,60,1000,3.2
1,1000,70,500,3
1,1000,70,750,3.2
1,1000,70,1000,3.5
1,1000,80,500,3.8
1,1000,80,750,4.133333333
1,1000,80,1000,4.8
2,250,60,500,1.4
2,250,60,750,1.866666667
2,250,60,1000,2.2
2,250,70,500,2.2
2,250,70,750,2.4
2,250,70,1000,2.5
2,250,80,500,2.6
2,250,80,750,2.8
2,250,80,1000,3
2,500,60,500,3
2,500,60,750,3.466666667
2,500,60,1000,3.6
2,500,70,500,3.6
2,500,70,750,3.733333333
2,500,70,1000,3.9
2,500,80,500,3.8
2,500,80,750,4
2,500,80,1000,4.3
2,1000,60,500,4
2,1000,60,750,4.266666667
2,1000,60,1000,4.5
2,1000,70,500,4.4
2,1000,70,750,4.666666667
2,1000,70,1000,4.8
2,1000,80,500,4.4
2,1000,80,750,4.666666667
2,1000,80,1000,5
3,250,60,500,2
3,250,60,750,2.4
3,250,60,1000,2.7
3,250,70,500,2.4
3,250,70,750,2.8
3,250,70,1000,3
3,250,80,500,2.6
3,250,80,750,2.8
3,250,80,1000,3.1
3,500,60,500,3.2
3,500,60,750,3.6
3,500,60,1000,3.9
3,500,70,500,3.4
3,500,70,750,3.733333333
3,500,70,1000,4
3,500,80,500,4
3,500,80,750,4.133333333
3,500,80,1000,4.5
3,1000,60,500,4.2
3,1000,60,750,4.4
3,1000,60,1000,4.7
3,1000,70,500,5.2
3,1000,70,750,5.6
3,1000,70,1000,6
3,1000,80,500,6.2
3,1000,80,750,6.8
3,1000,80,1000,7.1
