1,250,60,500,0.117
1,250,60,750,0.252
1,250,60,1000,0.450
1,250,70,500,0.117
1,250,70,750,0.315
1,250,70,1000,0.415
1,250,80,500,0.264
1,250,80,750,0.409
1,250,80,1000,0.987
1,500,60,500,0.246
1,500,60,750,0.461
1,500,60,1000,0.493
1,500,70,500,0.614
1,500,70,750,0.644
1,500,70,1000,0.832
1,500,80,500,0.183
1,500,80,750,0.318
1,500,80,1000,0.592
1,1000,60,500,0.339
1,1000,60,750,0.709
1,1000,60,1000,0.911
1,1000,70,500,0.599
1,1000,70,750,0.874
1,1000,70,1000,1.187
1,1000,80,500,0.679
1,1000,80,750,0.540
1,1000,80,1000,0.799
2,250,60,500,0.109
2,250,60,750,0.196
2,250,60,1000,0.529
2,250,70,500,0.197
2,250,70,750,0.327
2,250,70,1000,0.483
2,250,80,500,0.304
2,250,80,750,0.291
2,250,80,1000,0.328
2,500,60,500,0.165
2,500,60,750,0.250
2,500,60,1000,0.353
2,500,70,500,0.126
2,500,70,750,0.169
2,500,70,1000,0.459
2,500,80,500,0.227
2,500,80,750,0.273
2,500,80,1000,0.486
2,1000,60,500,0.123
2,1000,60,750,0.297
2,1000,60,1000,0.355
2,1000,70,500,0.200
2,1000,70,750,0.167
2,1000,70,1000,0.352
2,1000,80,500,0.109
2,1000,80,750,0.098
2,1000,80,1000,0.205
3,250,60,500,0.294
3,250,60,750,0.342
3,250,60,1000,0.363
3,250,70,500,0.267
3,250,70,750,0.299
3,250,70,1000,0.351
3,250,80,500,0.185
3,250,80,750,0.213
3,250,80,1000,0.266
3,500,60,500,0.067
3,500,60,750,0.196
3,500,60,1000,0.191
3,500,70,500,0.214
3,500,70,750,0.295
3,500,70,1000,0.286
3,500,80,500,0.259
3,500,80,750,0.256
3,500,80,1000,0.372
3,1000,60,500,0.146
3,1000,60,750,0.194
3,1000,60,1000,0.265
3,1000,70,500,0.196
3,1000,70,750,0.187
3,1000,70,1000,0.307
3,1000,80,500,0.225
3,1000,80,750,0.300
3,1000,80,1000,0.408
