1,250,60,500,18
1,250,60,750,28
1,250,60,1000,37
1,250,70,500,16
1,250,70,750,25
1,250,70,1000,25
1,250,80,500,34
1,250,80,750,44
1,250,80,1000,76
1,500,60,500,42
1,500,60,750,41
1,500,60,1000,43
1,500,70,500,92
1,500,70,750,69
1,500,70,1000,55
1,500,80,500,24
1,500,80,750,25
1,500,80,1000,39
1,1000,60,500,62
1,1000,60,750,63
1,1000,60,1000,72
1,1000,70,500,96
1,1000,70,750,68
1,1000,70,1000,68
1,1000,80,500,78
1,1000,80,750,59
1,1000,80,1000,59
2,250,60,500,14
2,250,60,750,15
2,250,60,1000,29
2,250,70,500,26
2,250,70,750,31
2,250,70,1000,29
2,250,80,500,30
2,250,80,750,24
2,250,80,1000,25
2,500,60,500,26
2,500,60,750,25
2,500,60,1000,24
2,500,70,500,18
2,500,70,750,15
2,500,70,1000,27
2,500,80,500,32
2,500,80,750,24
2,500,80,1000,28
2,1000,60,500,18
2,1000,60,750,25
2,1000,60,1000,25
2,1000,70,500,32
2,1000,70,750,16
2,1000,70,1000,25
2,1000,80,500,14
2,1000,80,750,8
2,1000,80,1000,13
3,250,60,500,38
3,250,60,750,28
3,250,60,1000,24
3,250,70,500,30
3,250,70,750,23
3,250,70,1000,21
3,250,80,500,24
3,250,80,750,19
3,250,80,1000,15
3,500,60,500,8
3,500,60,750,15
3,500,60,1000,13
3,500,70,500,30
3,500,70,750,21
3,500,70,1000,18
3,500,80,500,32
3,500,80,750,23
3,500,80,1000,23
3,1000,60,500,18
3,1000,60,750,16
3,1000,60,1000,16
3,1000,70,500,24
3,1000,70,750,16
3,1000,70,1000,20
3,1000,80,500,28
3,1000,80,750,24
3,1000,80,1000,23
